"VirtualEnvironment","isSDPEnforced"
"mel23prdapp20-aznodes-prod-ml1p","false"
"ml1prdddc02-aznodes-prod-ml1p","false"
"mel24prdapp01-aznodes-prod-ml1p","false"
"mel23prdstr08-aznodes-prod-ml1p","false"
"ml1prdapp14-aznodes-prod-ml1p","false"
"mttitanck4-prod-mwhe01","false"
"dlmodelservelego-prod-mwhe01","false"
"adsutilitiesfastbi-prod-mwhe01","false"
"captionsapc-prod-mwhe01","false"
"xboxxasu-prod-mwhe01","false"
"indexservelocalselection1-prod-mwhe01","false"
"xboxhcp-prod-mwhe01","false"
"mpdspdcat-ppe-mwhe01","false"
"recomultiazap-test-mwhe01","false"
"yarneapbesteffort1-prod-mwhe01","false"
"portallive-test-mwhe01","false"
"xboxloyaltyrss-prod-mwhe01","false"
"xboxmarketplacecatalogfd-ppe-mwhe01","false"
"xboxavatar-prod-mwhe01","false"
"xboxprivatecatalog-prod-mwhe01","false"
"xboxxyncr-prod-mwhe01","false"
"aismdsmt-test-mwhe01","false"
"xboxpdlc-prod-mwhe01","false"
"adssnrselection2-prod-mwhe01","false"
"qas-prod-mwhe01","false"
"mttitanedge-prod-mwhe01","false"
"mttitanzk6-prod-mwhe01","false"
"mttitancuvdb-prod-mwhe01","false"
"mtprimecluster1b-prod-mwhe01","false"
"portal-sandbox-mwhe01","false"
"indexupdate-prod-mwhe01","false"
"xboxentitlements-prod-mwhe01","false"
"xboximpressions-prod-mwhe01","false"
"adssnr3-prod-mwhe01","false"
"eapteam-dev-bldev01","false"
"kubernetesworkers-dev-bldev01","false"
"indexserveselectionwebgen5-dev-ch01","false"
"scaffold-ppe-ch01","false"
"fluidselectionapc-dev-ch01","false"
"indexserveselectionperfapc-int-ch01","false"
"eap-canary-dub01","false"
"autopilotdataplane","false"
"pfzonalscaletestnns6nn1-test-cy2test01","false"
"pfzonalscaletestnns3nn2-test-cy2test01","false"
"onlineimagecleanness-ppe-bn01","false"
"mmservetermshard-int-bn01","false"
"bingfeedback-prod-bn01","false"
"apdeplproxycloudvault-prod-bn01","false"
"adssnrranking-prod-bn01","false"
"entitylinking-prod-bn01","false"
"ubuntueap-dev-bn01","false"
"bidpredmediation-prod-bn01","false"
"adsaimsnr1-prod-bn01","false"
"fpgaappliances10-int-bn01","false"
"adsactagents1-prod-bn01","false"
"aether-prod-bn01","false"
"indexservedlmodelserve2-prod-bn01","false"
"videoigips-prod-bn01","false"
"adspasandbox-dev-bn01","false"
"indexserverankingmt-int-bn01","false"
"bl2prdapp24-aznodes-prod-bl2p","false"
"o365adnampr22a002cy4-prod-cy4p","false"
"o365beeapnamprd00cy1m365coral-ppe-cy4p","false"
"o365beeapnamprd02cy401outlook-prod-cy4p","false"
"ceg_azurecompute-edge-datapath-prod-ve","true"
"o365exonapbecy4-test-cy4p","false"
"o365sdfv2ipg-ppe-cy4p","false"
"o365adnampr03a002bn6-prod-bn02p","false"
"rdspubweulr2az2fd123001-prod-ams02p","false"
"rdspubweuam5rr5c0-prod-ams02p","false"
"dpxpubweulr2az2fd000test1-prod-ams02p","false"
"amz07prdapp26-aznodes-prod-ams02p","false"
"amz07prdapp13-aznodes-prod-ams02p","false"
"ams06prdstp06-aznodes-prod-ams02p","false"
"amz07prdapp02-aznodes-prod-ams02p","false"
"ams06prdstr14-aznodes-prod-ams02p","false"
"amz07prdapp18-aznodes-prod-ams02p","false"
"o365adnamprd08bn7-prod-bn02p","false"
"edge-prod-rio03r4b","false"
"webcrawlingfetcher-prod-bjs01","false"
"onebingunallocated-prod-bjs01","false"
"mapsplatform-prod-bjs01","false"
"acceptancetest","false"
"akulatest-dev-bjs01","false"
"o365eur01haas-prod-db3p","false"
"o365addeup281a003db3-prod-db3p","false"
"odcor006p001-prod-db3p","false"
"estsneulr2az1fd095001-prod-db3p","false"
"o365eur189pr-prod-db3p","false"
"o365eur121bingatwork-prod-db3p","false"
"o365eur189cortana-prod-db3p","false"
"o365eur03weve-prod-db3p","false"
"o365eur107cse-prod-db3p","false"
"o365eur121connectors-prod-db3p","false"
"o365eur04qas-prod-db3p","false"
"o365gbr265tba1-prod-db3p","false"
"o365adeurpr10a002db8-prod-db3p","false"
"o365adeurp195db8-prod-db3p","false"
"o365eur120cse-prod-db3p","false"
"o365eur120eba1-prod-db3p","false"
"o365eur107eba1-prod-db3p","false"
"o365eur122microsvc-prod-db3p","false"
"o365eur121haas-prod-db3p","false"
"hipregistrationeurneur1-prod-db3p","false"
"saspubwus2az2fd003001-prod-mwh02p","false"
"mwh04prdapp11-aznodes-prod-mwh02p","false"
"saspubwus2az2fd007001-prod-mwh02p","false"
"saspubjpelr1az3fd106001-prod-tyo02p","false"
"akvkmspswes-prod-mma01p","false"
"saspubjpeaz1fd010001-prod-ty1p","false"
"bwspubjpejper5-prod-ty1p","false"
"pasprodjpeametestslicepe002-prod-ty1p","false"
"ddqpubsmokejpetyo1-prod-ty1p","false"
"ite-prod-ty1p","false"
"hipregistrationjapanejpnl1-prod-ty1p","false"
"pdpprodjpetestslicep1-prod-ty1p","false"
"dpxpubjpeaz1fd596001-prod-ty1p","false"
"cw1prdstr14-aznodes-prod-cw2p","false"
"azureunallocated-prod-bm1p","false"
"o365adindpr01a001bmx-prod-bm1p","false"
"estsneulr1az3fd005002-prod-dub01p","false"
"estsneulr1az3fd122001-prod-dub01p","false"
"dub24prdstr01-aznodes-prod-dub01p","false"
"syd27prdapp13-aznodes-prod-syd01p","false"
"estsgaueaz3aup2001-prod-syd01p","false"
"azapunallocated-prod-syd01p","false"
"syd27prdapp01-aznodes-prod-syd01p","false"
"o365nam106outlook-prod-dm3p","false"
"catapultsaas-int-bn2","false"
"cabosarva03-test-bn2","false"
"qasvalidation-test-bn2","false"
"pfzonalscalesimulatorenvggs1gg81-test-db5","false"
"pfzonalscalesimulatorenvggs1gg68-test-db5","false"
"mediadiscovery-int-db5","false"
"pfzonalscalesimulatorenvggs1gg11-test-db5","false"
"pfzonalscalesimulatorenvggs1gg97-test-db5","false"
"pfzonalscalesimulatorenvggs1gg61-test-db5","false"
"pfzonalscalesimsampleenv3-test-db5","false"
"pfzonalscalesimulatorenvggs1gg33-test-db5","false"
"pfzonalscalesimulatorenvggs1gg98-test-db5","false"
"pfzonalscalesimulatorenvggs1gg62-test-db5","false"
"pfzonalscalesimulatorenvggs1gg58-test-db5","false"
"pfzonalscalesimulatorenvggs1gg64-test-db5","false"
"pfzonalscalesimulatorenvggs1gg1-test-db5","false"
"pfzonalscalesimulatorenvggs1gg57-test-db5","false"
"autopilot-pfzonalscalesimulator-ve-6-ve","false"
"rewards-prod-db5","false"
"dataacquisition-prod-mw1","false"
"eap-canary-mw1","false"
"eapv2-dev-mw1","false"
"eq-dev-mw1","false"
"mapsedgetfea-prod-mw1","false"
"aduxp-dev-mw1","false"
"answersranking-int-mw1","false"
"aadsfhybrid1auaue-prod-syd01p","false"
"eap-canary-syd01p","false"
"tipnodeservice-prod-bn3p","false"
"adlsus02ns-ppe-bn3p","false"
"bn3prdstp07-aznodes-prod-bn3p","false"
"bz7prdapp04-aznodes-prod-bn3p","false"
"bnz14prdapp12-aznodes-prod-bn3p","false"
"pffcunallocated-prod-bn3p","false"
"o365fenamprd09bn3-prod-bn3p","false"
"pasprodeus2msftproductionpe002-prod-bn3p","false"
"o365nam220outlook-prod-ch1p","false"
"o365nam20ip-prod-ch1p","false"
"o365nam171tee-prod-ch1p","false"
"o365nam163haas-prod-ch1p","false"
"o365nam131outlook-prod-ch1p","false"
"o365adnamprd02ch0-prod-ch1p","false"
"o365nam162bingatwork-prod-ch1p","false"
"o365nam159cse-prod-ch1p","false"
"o365nam132qas-prod-ch1p","false"
"o365nam169fastv2-prod-ch1p","false"
"o365nam161eba1-prod-ch1p","false"
"o365nam220cortanacosmic-prod-ch1p","false"
"o365nam167eba1-prod-ch1p","false"
"o365nam162-prod-ch1p","false"
"o365nam158todo-prod-ch1p","false"
"o365nam154bingatwork-prod-ch1p","false"
"o365nam10cortana-prod-ch1p","false"
"o365nam167cortanacosmic-prod-ch1p","false"
"o365nam131insights-prod-ch1p","false"
"o365adnamprd19ch0-prod-ch1p","false"
"o365nam10griffinb2-prod-ch1p","false"
"o365nam161cortanacosmic-prod-ch1p","false"
"o365nam222-prod-ch1p","false"
"o365nam220owa-prod-ch1p","false"
"o365nam223-prod-ch1p","false"
"o365camgt3eapprdmgt01ch001-prod-ch1p","false"
"estsncuslz3fd088001-prod-ch1p","false"
"estsncuslz3fd018001-prod-ch1p","false"
"estsncuslz1fd089001-prod-ch1p","false"
"o365nam170m365coral-prod-ch1p","false"
"ch1prdapp34-aznodes-prod-ch1p","false"
"o365nam164m365coral-prod-ch1p","false"
"ch2prdgpc01-aznodes-prod-ch1p","false"
"edge-prod-chi30r4b","false"
"indexservedlmodelservedailylarge-int-co4","false"
"serverpool-bn2b","false"
"xap-int-bn2b","false"
"adsdps-prod-bn2b","false"
"lsmfordpdri01-test-bn2b","false"
"yarnbesteffort-prod-bn2b","false"
"streamingipp-prod-bn2b","false"
"imageigtools-prod-bn2b","false"
"adssnrselection1-prod-bn2b","false"
"userlocation-prod-bn2b","false"
"dpxpubneulr2az1fd594001-prod-dub06p","false"
"db4prdstr10-aznodes-prod-dub06p","false"
"dstscneuaz1001-prod-dub06p","false"
"db4prdstr15-aznodes-prod-dub06p","false"
"dub09prdapp22-aznodes-prod-dub06p","false"
"aadsfhybrid2eusu01neuaz1-prod-dub06p","false"
"dub26prdapp03-aznodes-prod-dub06p","false"
"dub09prdapp19-aznodes-prod-dub06p","false"
"xboxxusm2-dev-bnze01","false"
"xboxxuser2-dev-bnze01","false"
"xboxxcache-dev-bnze01","false"
"xboxxtas-dev-bnze01","false"
"oswebstore-test-bnze01","false"
"rewardspme-prod-bnze01","false"
"xap-prod-bnze01","false"
"adsactagents1-test-bnze01","false"
"imagecrawlobjectstore2-prod-bnze01","false"
"imagecrawlobjectstore-prod-bnze01","false"
"aether-prod-bnze01","false"
"imageindexcleanness-prod-bnze01","false"
"xboxxsum-prod-bnze01","false"
"piq-prod-bnze01","false"
"aadsfppeauseus2-ppe-bnze01","false"
"xboxprivatecatalog-prod-bnze01","false"
"xboxxstream-prod-bnze01","false"
"constellationremoteservice-ppe-bnze01","false"
"xboxusertitles-prod-bnze01","false"
"xboxxpack-dev-bnze01","false"
"adspasharedservice-prod-bnze01","false"
"adrsjugalknd-dev-co01","false"
"baadquality-prod-co01","false"
"mtprime-prod-co01","false"
"aadgrepmimanans01-dev-co01","false"
"adrsbillyj-dev-co01","false"
"captionsapc-prod-co01","false"
"l1selection3-test-co01","false"
"adsscpevents-prod-co01","false"
"adscptraining-int-co01","false"
"virat5-prod-co01","false"
"adsds-int-co01","false"
"scaffold-ppe-co01","false"
"tip-test-fra03p","false"
"adsaaa1globalxlite-prod-ch01","false"
"aplinux02-dev-ch01","false"
"adspasnroatemea-prod-ch01","false"
"indexserveselectionlego10apc-prod-ch01","false"
"indexserveselectionlego11-prod-ch01","false"
"actagents-prod-ch01","false"
"yarnbesteffort-test-ch01","false"
"bingpdilive-dev-ch01","false"
"o365toruscyprdtsb01cy8-prod-cys05p","false"
"1esholding-test-bn01","false"
"adssnr1-prod-bn01","false"
"adhsdogfoodadhsfrontendeusslice001-test-bn01","false"
"adsselectionglobal-prod-bn01","false"
"starlite3p-prod-bn01","false"
"indexservedlmodelserve-prod-bn01","false"
"dxpapiservice-dev-bn01","false"
"indexserveranking10-prod-bn01","false"
"adspasnrdelite-ppe-bn01","false"
"adssnrselection1-prod-bn01","false"
"adsscp-prod-bn01","false"
"appmodel-test-bn01","false"
"indexserveselectionadsapc-prod-bn01","false"
"adsaaa2emea-prod-bn01","false"
"mapsautosuggestqas-prod-bn01","false"
"apdeplproxygitsync-test-bn01","false"
"adssnrhusky-prod-bn01","false"
"qps01agents-prod-bn01","false"
"mtprimecluster0a-prod-bn01","false"
"ipcdevdigesteus2-dev-bn01","false"
"brainwave-prod-bn01","false"
"onebingunallocated-prod-bn01","false"
"adsaes-prod-bn01","false"
"adsslm-ppe-bn01","false"
"adspasharedservicedelite-ppe-bn01","false"
"scaffoldapac-prod-bn01","false"
"indexserveselectiontail10-int-bn01","false"
"adsmediationsnr-prod-bn01","false"
"adsss2-prod-bn01","false"
"neutrino-prod-bn01","false"
"adsaimsnr2-prod-bn01","false"
"apdeplproxygitsync-prod-bn01","false"
"hemera-prod-bn01","false"
"adhsdogfoodsheusslice001-test-bn01","false"
"manikblinuxeap-dev-bn01","false"
"adspasnrsingleboxapac-test-bn01","false"
"o365adnamprd22ch2-prod-chi01p","false"
"appconsentc002-prod-chi01p","false"
"o365adnamprd00ch2-ppe-chi01p","false"
"aadfusionapipubncuslz2fd355001-prod-chi01p","false"
"estsrjinwlz2001-prod-jga01p","false"
"cbr21prdstr03-aznodes-prod-cbr02p","false"
"o365adeurpr10a004am5-prod-ams01p","false"
"o365aus282qas-prod-sy3p","false"
"pdpprodaueproductionp1az1-prod-sy3p","false"
"estsauelr1az1fd065001-prod-sy3p","false"
"syd28prdstf01-aznodes-prod-sy3p","false"
"sy3prdstr09-aznodes-prod-sy3p","false"
"ams12prdapp24-aznodes-prod-ams06p","false"
"pfzonalscalesimulatorenvggs1gg76-test-db5","false"
"pfzonalscalesimulatorenvggs1gg21-test-db5","false"
"pfzonalscalesimulatorenvggs1gg38-test-db5","false"
"pfzonalscalesimulatorenvggs1gg72-test-db5","false"
"pfzonalscalesimulatorenvggs1gg28-test-db5","false"
"pfzonalscalesimulatorenvggs1gg87-test-db5","false"
"adssnrselection1-prod-db5","false"
"pfzonalscalesimulatorenvggs1gg39-test-db5","false"
"unallocatedatms-prod-db5","false"
"adssnrranking-prod-db5","false"
"cosmoscompliance-sandbox-db5","false"
"adlunallocated-test-db5","false"
"indexservedlmodelserve-prod-db5","false"
"pfzonalscalesimulatorenvggs1gg67-test-db5","false"
"pfzonalscalesimulatorenvggs1gg78-test-db5","false"
"pfzonalscalesimulatorenvggs1gg54-test-db5","false"
"pfzonalscalesimulatorenvggs1gg55-test-db5","false"
"adssnr2-prod-db5","false"
"pfzonalscalesimsampleenv12-test-db5","false"
"pfzonalscalesimsampleenv5-test-db5","false"
"pfzonalscalesimsampleenv14-test-db5","false"
"recap-prod-db5","false"
"indexservelocalranking1-prod-db5","false"
"onebingunallocated-prod-db5","false"
"indexserveranking4-int-db5","false"
"o365aus01qas-prod-sy3p","false"
"syd26prdsdf01-aznodes-prod-sy3p","false"
"sy3prdapp08-aznodes-prod-sy3p","false"
"o365aus01m365coral-prod-sy3p","false"
"adsss2-prod-puse01","false"
"containerstestingsrc-test-mad03p","false"
"adssnrranking-prod-ch1b","false"
"pfzonalscalesimulatorenvggs1gg57-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg82-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg68-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg61-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg98-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg78-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg77-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg40-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg93-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg20-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg94-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg24-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg23-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg50-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg86-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg15-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg38-test-ch1b","false"
"eexplorer-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg82-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg58-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg10-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg60-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg21-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg79-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg16-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg82-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg70-test-ch1b","false"
"pfzonalscalesimsampleenv1-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg23-test-ch1b","false"
"rewards-prod-ch1b","false"
"adsmediationsnr-prod-ch1b","false"
"cponlinelearning-int-ch1b","false"
"pfzonalscalesimulatorenvggs4gg6-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg20-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg35-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg100-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg90-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg15-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg99-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg93-test-ch1b","false"
"adsluxwarehouse-prod-ch1b","false"
"asgardcorepolandc3203-prod-waw03p","false"
"pdoswt-prod-sate01","false"
"mapsedgetfenviazsc-int-sate01","false"
"msgrazbvt2-test-sate01","false"
"familyservice2-test-sate01","false"
"osimagegoalstate2-test-cy2test02","false"
"autopilot-autopilot-test-ve","false"
"raparakhcont-prod-cy2test02","false"
"akumble-test-cy2test02","false"
"autoscale-test-cy2test02","false"
"ppiplani-test-cy2test02","false"
"tracker-test-cy2test02","false"
"trackertest02-test-cy2test02","false"
"pfclienttest-test-cy2test02","false"
"pfzonalscalesimulatorenvggs2gg1-test-cy2test02","false"
"pfzonalscalesimulatorenvggs1gg2-test-cy2test02","false"
"netwatchertestenv-dev-cy2test02","false"
"kavyatest01-test-cy2test02","false"
"edge-test-str01r5","false"
"trackertest01-test-cy2test02","false"
"gs-test-cy2test02","false"
"apdepllinux-dev-cy2test02","false"
"veplaceholder-test-cy2test02","false"
"autopilot-autopilotsecurity-qualification-ve","false"
"autopilot-autopilotclient-qualification-ve","false"
"ceg_azurepie-azurepie-qualification-ve","true"
"ceg_azurecompute-controlplane-qualification-ve","true"
"ceg_azurecompute-compute-hostagent-qualification-ve","true"
"ceg_azuresingularity-singularity-prod-ve","true"
"aadlcmogarrahan-dev-sn2","false"
"aadlcmalexrumak-dev-sn2","false"
"aadlcmsiaggarwal-dev-sn2","false"
"db4prdapp15-aznodes-prod-db5p","false"
"hkg21prdapp06-aznodes-prod-hk2p","false"
"hkg20prdapp13-aznodes-prod-hk2p","false"
"hkg20prdapp03-aznodes-prod-hk2p","false"
"hkg21prdapp11-aznodes-prod-hk2p","false"
"hkg21prdapp22-aznodes-prod-hk2p","false"
"hkg20prdapp14-aznodes-prod-hk2p","false"
"sak1imtest148-dev-bl2p","false"
"dchandakimtest144-dev-bl2p","false"
"dchandakimtest118-dev-bl2p","false"
"rajguptimtest145-dev-bl2p","false"
"apurvmayankimtest13-dev-bl2p","false"
"apurvmayankimtest124-dev-bl2p","false"
"sak1imtest145-dev-bl2p","false"
"azureunallocated-prod-bl2p","false"
"o365beeapnamp283bl1ahcore-ppe-bl2p","false"
"o365beeapnamp283bl1eba1-ppe-bl2p","false"
"o365exonapreserved2-test-bl2p","false"
"spshd101i000-test-bl2p","false"
"rajguptimtest113-dev-bl2p","false"
"accbluedog-004-dsme01","false"
"saratoga2-prod-dsme01","false"
"newsinsight2-prod-dsme01","false"
"edgevpn03-dev-dsme01","false"
"xboxxpriv-prod-dsme01","false"
"xpingpluseap-prod-dsme01","false"
"xboxxasd-prod-dsme01","false"
"xboxxdeveap-ppe-dsme01","false"
"recap-prod-dsme01","false"
"xboxxtitle-prod-dsme01","false"
"recapem-prod-dsme01","false"
"mtprime-test-dsme01","false"
"xboxprsganymede-prod-dsme01","false"
"accbluedog-004b-dsme01","false"
"xboxxlensxredix-prod-dsme01","false"
"smile-test-dsme01","false"
"callistotools-prod-dsme01","false"
"xboxtextmoderation-prod-dsme01","false"
"xboxgamemediacontentcleanup-prod-dsme01","false"
"xboxreportingservice-prod-dsme01","false"
"xboxlinks-prod-dsme01","false"
"mmimageprocessor-prod-dsme01","false"
"chunkbuilderv2-prod-dsme01","false"
"pasinsprodtestslice-prod-ma1p","false"
"qasazap-prod-ma1p","false"
"aadsfhybrid1insu01ins-prod-ma1p","false"
"mpdceanalytics-int-bn2","false"
"aadapplicationsrp-test-bn2","false"
"indexservedlmodelserve2-prod-bn2","false"
"test1-canary-bn2","false"
"hcs-prod-dsm03p","false"
"ceg_azurecompute-onefleetedge_test-ve","true"
"aadsfhybrid0ussu01cusaz1-prod-dsm03p","false"
"estsgcusaz1nap1001-prod-dsm03p","false"
"adrsamarque02-dev-co01","false"
"adssnrglobalxlite-prod-co01","false"
"adrsryansizedrs01-dev-co01","false"
"adhsdogfoodaddsfrontendwusslice001-test-co01","false"
"amp-prod-co01","false"
"fpgas5-prod-co01","false"
"adsprimer-dev-co01","false"
"aadgrep-test-co01","false"
"aadctppea-ppe-co01","false"
"o365eur137ahcore-prod-db5p","false"
"pdiosranking2apc-test-ch01","false"
"objectstoremulti-prod-ch01","false"
"adsscp-prod-ch01","false"
"neutrino-prod-ch01","false"
"indexserveplatinumindex-prod-ch01","false"
"apdeplproxygitsync-prod-ch01","false"
"indexserveselectionadsapc-prod-ch01","false"
"eap-canary-ch01","false"
"indexserveselectionlego12apc-prod-ch01","false"
"apdeplproxycloudvault-test-ch01","false"
"indexserverankingapc-prod-ch01","false"
"indexserveselectionads10-prod-ch01","false"
"indexserverankingdraco1-int-ch01","false"
"adsluxbroker-prod-ch01","false"
"zookeeper-test-ch01","false"
"mmserverankingexp-prod-ch01","false"
"saasmicropartition1-dev-ch01","false"
"adsaaa3-prod-ch01","false"
"xappublicazure-prod-mwhe01","false"
"scaffold-prod-mwhe01","false"
"xboxxcbk-ppe-mwhe01","false"
"xboxgamemediacontent-ppe-mwhe01","false"
"xboxthirdpartytokens-ppe-mwhe01","false"
"mttitanpocbe-prod-mwhe01","false"
"aadsfppecuswus2-ppe-mwhe01","false"
"mttitancrossprodbe-prod-mwhe01","false"
"indexservedlmodelserve-prod-mwhe01","false"
"xboxuserstats-prod-mwhe01","false"
"dds-sandbox-mwhe01","false"
"xboxtitlehub-prod-mwhe01","false"
"xboxxstream-ppe-mwhe01","false"
"adspasnr1-prod-mwhe01","false"
"bingxpingeap1-prod-mwhe01","false"
"mttitanmsnrevenue-prod-mwhe01","false"
"ffsidecar2-prod-mwhe01","false"
"xboxpeoplehub-ppe-mwhe01","false"
"indexservedlmodelserve-test-mwhe01","false"
"fforchestrator-ppe-mwhe01","false"
"mtprimecluster0-test-mwhe01","false"
"mmservepdi-prod-mwhe01","false"
"webcrawlingscheduler-int-mwhe01","false"
"cloudcollection-prod-mwhe01","false"
"xboxsretoolbox-ppe-mwhe01","false"
"xboxxpriv-prod-mwhe01","false"
"brainwave-prod-mwhe01","false"
"xboxxbos-ppe-mwhe01","false"
"xboxxuser2canary-prod-mwhe01","false"
"xboxusersearch-prod-mwhe01","false"
"recostreamingazap-prod-mwhe01","false"
"xboxavatarsbm-prod-mwhe01","false"
"o365adapcprd04hk0-prod-hk2p","false"
"o365camgt3lwcseapprdmgt01hk2-prod-hk2p","false"
"vanaheimr-int-mw1","false"
